,district,is_incumbent,name,party,percent,state,votes,won,year
1148,District 4,1,Todd Rokita,R,66.9,Indiana,94998.0,1,2014
1149,District 4,0,John Dale,D,33.1,Indiana,47056.0,0,2014
1150,District 4,1,Todd Rokita,R,64.6,Indiana,193412.0,1,2016
1151,District 4,0,John Dale,D,30.5,Indiana,91256.0,0,2016
1152,District 4,0,Jim Baird,R,64.1,Indiana,148463.0,1,2018
1153,District 4,0,Tobi Beck,D,35.9,Indiana,83107.0,0,2018
1154,District 5,0,Scott Reske,D,37.6,Indiana,125347.0,0,2012
1155,District 5,0,Susan Brooks,R,58.4,Indiana,194570.0,1,2012
1156,District 5,1,Susan Brooks,R,65.2,Indiana,105277.0,1,2014
1157,District 5,0,Shawn Denney,D,30.8,Indiana,49756.0,0,2014
1158,District 5,1,Susan Brooks,R,61.5,Indiana,221957.0,1,2016
1159,District 5,0,Angela Demaree,D,34.3,Indiana,123849.0,0,2016
1160,District 5,1,Susan Brooks,R,59.5,Indiana,171194.0,1,2018
1161,District 5,0,Dee Thornton,D,40.5,Indiana,116716.0,0,2018
1162,District 6,0,Brad Bookout,D,35.1,Indiana,96678.0,0,2012
1163,District 6,0,Luke Messer,R,59.1,Indiana,162613.0,1,2012
1164,District 6,1,Luke Messer,R,65.9,Indiana,102187.0,1,2014
1165,District 6,0,Susan Hall Heitzman,D,29.3,Indiana,45509.0,0,2014
1166,District 6,1,Luke Messer,R,69.1,Indiana,204920.0,1,2016
1167,District 6,0,Barry Welsh,D,26.7,Indiana,79135.0,0,2016
1168,District 6,0,Greg Pence,R,63.8,Indiana,154227.0,1,2018
1169,District 6,0,Jeannine Lee Lake,D,32.9,Indiana,79417.0,0,2018
1170,District 7,1,Andre Carson,D,62.9,Indiana,162122.0,1,2012
1171,District 7,0,Carlos May,R,37.1,Indiana,95828.0,0,2012
1172,District 7,1,Andre Carson,D,54.7,Indiana,61443.0,1,2014
1173,District 7,0,Catherine Ping,R,41.8,Indiana,46887.0,0,2014
1174,District 7,1,Andre Carson,D,60.0,Indiana,158739.0,1,2016
1175,District 7,0,Catherine Ping,R,35.7,Indiana,94456.0,0,2016
1176,District 7,1,Andre Carson,D,61.6,Indiana,86868.0,1,2018
1177,District 7,0,Wayne Harmon,R,38.4,Indiana,54104.0,0,2018
1178,District 8,0,Dave Crooks,D,43.1,Indiana,122325.0,0,2012
1179,District 8,1,Larry Bucshon,R,53.4,Indiana,151533.0,1,2012
1180,District 8,1,Larry Bucshon,R,60.3,Indiana,103344.0,1,2014
1181,District 8,0,Tom Spangler,D,35.8,Indiana,61384.0,0,2014
1182,District 8,1,Larry Bucshon,R,63.7,Indiana,187702.0,1,2016
1183,District 8,0,Ron Drake,D,31.7,Indiana,93356.0,0,2016
1184,District 8,1,Larry Bucshon,R,64.4,Indiana,157321.0,1,2018
1185,District 8,0,William Tanoos,D,35.6,Indiana,86816.0,0,2018
1186,District 9,0,Shelli Yoder,D,44.6,Indiana,132848.0,0,2012
1187,District 9,1,Todd Young,R,55.4,Indiana,165332.0,1,2012
1188,District 9,1,Todd Young,R,62.2,Indiana,101594.0,1,2014
1189,District 9,0,Bill Bailey,D,33.7,Indiana,55016.0,0,2014
1190,District 9,0,Trey Hollingsworth,R,54.1,Indiana,174791.0,1,2016
1191,District 9,0,Shelli Yoder,D,40.5,Indiana,130627.0,0,2016
1192,District 9,1,Trey Hollingsworth,R,59.6,Indiana,146699.0,1,2018
1193,District 9,0,Liz Watson,D,40.4,Indiana,99424.0,0,2018
1194,District 1,1,Bruce Braley,D,56.9,Iowa,222422.0,1,2012
1195,District 1,0,Ben Lange,R,41.6,Iowa,162465.0,0,2012
1196,District 1,0,Pat Murphy,D,48.8,Iowa,141145.0,0,2014
1197,District 1,0,Rod Blum,R,51.1,Iowa,147762.0,1,2014
1198,District 1,1,Rod Blum,R,53.7,Iowa,206903.0,1,2016
1199,District 1,0,Monica Vernon,D,46.1,Iowa,177403.0,0,2016
1200,District 1,0,Abby Finkenauer,D,50.9,Iowa,169348.0,1,2018
1201,District 1,1,Rod Blum,R,46.0,Iowa,152940.0,0,2018
1202,District 2,1,Dave Loebsack,D,55.6,Iowa,211863.0,1,2012
1203,District 2,0,John Archer,R,42.5,Iowa,161977.0,0,2012
1204,District 2,1,Dave Loebsack,D,52.5,Iowa,143431.0,1,2014
1205,District 2,0,Mariannette Miller-Meeks,R,47.4,Iowa,129455.0,0,2014
1206,District 2,1,Dave Loebsack,D,53.7,Iowa,198571.0,1,2016
1207,District 2,0,Christopher Peters,R,46.2,Iowa,170933.0,0,2016
1208,District 2,1,Dave Loebsack,D,54.8,Iowa,171054.0,1,2018
1209,District 2,0,Chris Peters,R,42.6,Iowa,133010.0,0,2018
1210,District 3,1,Tom Latham,R,52.3,Iowa,202000.0,1,2012
1211,District 3,0,Leonard Boswell,D,43.7,Iowa,168632.0,0,2012
1212,District 3,0,Staci Appel,D,42.2,Iowa,119109.0,0,2014
1213,District 3,0,David Young,R,52.8,Iowa,148814.0,1,2014
1214,District 3,1,David Young,R,53.4,Iowa,208598.0,1,2016
1215,District 3,0,Jim Mowrer,D,39.7,Iowa,155002.0,0,2016
1216,District 3,0,Cindy Axne,D,49.7,Iowa,166292.0,1,2018
1217,District 3,1,David Young,R,46.9,Iowa,156980.0,0,2018
1218,District 4,1,Tom Latham,R,65.6,Iowa,152588.0,1,2012
1219,District 4,0,Bill Maske,D,32.0,Iowa,74300.0,0,2012
1220,District 4,1,Steve King,R,61.6,Iowa,169834.0,1,2014
1221,District 4,0,Jim Mowrer,D,38.3,Iowa,105504.0,0,2014
1222,District 4,1,Steve King,R,61.2,Iowa,226719.0,1,2016
1223,District 4,0,Kim Weaver,D,38.6,Iowa,142993.0,0,2016
1224,District 4,1,Steve King,R,50.4,Iowa,157221.0,1,2018
1225,District 4,0,J.D. Scholten,D,47.0,Iowa,146698.0,0,2018
1226,District 1,1,Tim Huelskamp,R,100.0,Kansas,211337.0,1,2012
1227,District 1,1,Tim Huelskamp,R,68.0,Kansas,138764.0,1,2014
1228,District 1,0,Jim Sherow,D,33.0,Kansas,65397.0,0,2014
1229,District 1,0,Roger Marshall,R,65.9,Kansas,169992.0,1,2016
1230,District 1,1,Roger Marshall,R,68.4,Kansas,149708.0,1,2018
1231,District 1,0,Alan LaPolice,D,31.6,Kansas,69076.0,0,2018
1232,District 2,1,Lynn Jenkins,R,57.0,Kansas,167463.0,1,2012
1233,District 2,0,Tobias Schlingensiepen,D,38.7,Kansas,113735.0,0,2012
1234,District 2,1,Lynn Jenkins,R,57.0,Kansas,128742.0,1,2014
1235,District 2,0,Margie Wakefield,D,38.6,Kansas,87153.0,0,2014
1236,District 2,1,Lynn Jenkins,R,60.9,Kansas,181228.0,1,2016
1237,District 2,0,Britani Potter,D,32.6,Kansas,96840.0,0,2016
1238,District 2,0,Steve Watkins,R,48.1,Kansas,124895.0,1,2018
1239,District 2,0,Paul Davis,D,46.4,Kansas,120421.0,0,2018
1240,District 3,1,Kevin Yoder,R,68.5,Kansas,201087.0,1,2012
1241,District 3,1,Kevin Yoder,R,60.0,Kansas,134493.0,1,2014
1242,District 3,0,Kelly Kultala,D,40.0,Kansas,89584.0,0,2014
1243,District 3,1,Kevin Yoder,R,51.3,Kansas,176022.0,1,2016
1244,District 3,0,Jay Sidie,D,40.6,Kansas,139300.0,0,2016
1245,District 3,0,Sharice Davids,D,53.3,Kansas,164253.0,1,2018
1246,District 3,1,Kevin Yoder,R,44.2,Kansas,136104.0,0,2018
1247,District 4,1,Mike Pompeo,R,62.2,Kansas,161094.0,1,2012
1248,District 4,0,Robert Leo Tillman,D,31.6,Kansas,81770.0,0,2012
1249,District 4,1,Mike Pompeo,R,67.0,Kansas,138757.0,1,2014
1250,District 4,0,Perry Schuckman,D,33.0,Kansas,69396.0,0,2014
1251,District 4,1,Mike Pompeo,R,60.7,Kansas,166998.0,1,2016
1252,District 4,0,Daniel Giroux,D,29.6,Kansas,81495.0,0,2016
1253,District 4,0,Ron Estes,R,52.2,Kansas,64044.0,1,2017
1254,District 4,0,James Thompson,D,46.0,Kansas,56435.0,0,2017
1255,District 4,1,Ron Estes,R,59.8,Kansas,138856.0,1,2018
1256,District 4,0,James Thompson,D,40.2,Kansas,93384.0,0,2018
1257,District 1,1,Ed Whitfield,R,69.6,Kentucky,199956.0,1,2012
1258,District 1,0,Charles Kendall Hatchett,D,30.4,Kentucky,87199.0,0,2012
1259,District 1,1,Ed Whitfield,R,73.1,Kentucky,173022.0,1,2014
1260,District 1,0,Charles Kendall Hatchett,D,26.9,Kentucky,63596.0,0,2014
1261,District 1,1,James Comer,R,72.6,Kentucky,216959.0,1,2016
1262,District 1,0,Sam Gaskins,D,27.3,Kentucky,81710.0,0,2016
1263,District 1,1,James Comer Jr.,R,83.7,Kentucky,162482.0,1,2018
1264,District 1,0,Paul Walker,D,16.3,Kentucky,31599.0,0,2018
1265,District 2,1,Brett Guthrie,R,64.3,Kentucky,181508.0,1,2012
1266,District 2,0,David Lynn Williams,D,31.7,Kentucky,89541.0,0,2012
1267,District 2,1,Brett Guthrie,R,69.2,Kentucky,156936.0,1,2014
1268,District 2,0,Ron Leach,D,30.8,Kentucky,69898.0,0,2014
1269,District 2,1,Brett Guthrie,R,100.0,Kentucky,251825.0,1,2016
1270,District 2,1,Brett Guthrie,R,66.3,Kentucky,160888.0,1,2018
1271,District 2,0,Hank Linderman,D,31.4,Kentucky,76220.0,0,2018
1272,District 3,1,John Yarmuth,D,64.0,Kentucky,206385.0,1,2012
1273,District 3,0,Brooks Wicker,R,34.5,Kentucky,111452.0,0,2012
1274,District 3,1,John Yarmuth,D,63.5,Kentucky,157056.0,1,2014
1275,District 3,0,Michael Macfarlane,R,35.6,Kentucky,87981.0,0,2014
1276,District 3,1,John Yarmuth,D,63.5,Kentucky,212401.0,1,2016
1277,District 3,0,Harold Bratcher,R,36.5,Kentucky,122093.0,0,2016
1278,District 3,1,John A. Yarmuth,D,62.1,Kentucky,172999.0,1,2018
1279,District 3,0,Vickie Yates Glisson,R,36.6,Kentucky,101929.0,0,2018
1280,District 4,0,Thomas Massie,R,62.1,Kentucky,186036.0,1,2012
1281,District 4,0,Bill Adkins,D,35.0,Kentucky,104734.0,0,2012
1282,District 4,0,Thomas Massie,R,67.7,Kentucky,150464.0,1,2014
1283,District 4,0,Peter Newberry,D,32.3,Kentucky,71694.0,0,2014
1284,District 4,1,Thomas Massie,R,71.3,Kentucky,233922.0,1,2016
1285,District 4,0,Calvin Sidle,D,28.7,Kentucky,94065.0,0,2016
1286,District 4,1,Thomas Massie,R,62.2,Kentucky,162943.0,1,2018
1287,District 4,0,Seth Hall,D,34.6,Kentucky,90533.0,0,2018
1288,District 5,1,Hal Rogers,R,77.9,Kentucky,195406.0,1,2012
1289,District 5,0,Kenneth Stepp,D,22.1,Kentucky,55447.0,0,2012
1290,District 5,1,Hal Rogers,R,78.3,Kentucky,171350.0,1,2014
1291,District 5,0,Kenneth Stepp,D,21.7,Kentucky,47617.0,0,2014
1292,District 5,1,Hal Rogers,R,100.0,Kentucky,221242.0,1,2016
1293,District 5,1,Hal Rogers,R,78.9,Kentucky,172359.0,1,2018
1294,District 5,0,Kenneth Stepp,D,21.1,Kentucky,45965.0,0,2018
1295,District 6,0,Andy Barr,R,50.6,Kentucky,153222.0,1,2012
1296,District 6,1,Ben Chandler,D,46.7,Kentucky,141438.0,0,2012
1297,District 6,1,Andy Barr,R,60.0,Kentucky,147404.0,1,2014
1298,District 6,0,Elisabeth Jensen,D,40.0,Kentucky,98290.0,0,2014
1299,District 6,1,Andy Barr,R,61.1,Kentucky,202099.0,1,2016
1300,District 6,0,Nancy Jo Kemper,D,38.9,Kentucky,128728.0,0,2016
1301,District 6,1,Andy Barr,R,51.0,Kentucky,154468.0,1,2018
1302,District 6,0,Amy McGrath,D,47.8,Kentucky,144730.0,0,2018
1303,District 1,1,Steve Scalise,R,66.6,Louisiana,193496.0,1,2012
1304,District 1,0,Vinny Mendoza,D,21.2,Louisiana,61703.0,0,2012
1305,District 1,0,Gary King,R,8.6,Louisiana,24844.0,0,2012
1306,District 1,1,Steve Scalise,R,77.56,Louisiana,189250.0,1,2014
1307,District 1,0,Lee Dugas,D,8.72,Louisiana,21286.0,0,2014
1308,District 1,0,Vinny Mendoza,D,10.15,Louisiana,24761.0,0,2014
1309,District 1,1,Steve Scalise,R,74.6,Louisiana,243645.0,1,2016
1310,District 1,0,Lee Ann Dugas,D,12.8,Louisiana,41840.0,0,2016
1311,District 1,0,Danil Faust,D,3.9,Louisiana,12708.0,0,2016
1312,District 1,0,Joe Swider,D,2.8,Louisiana,9237.0,0,2016
1313,District 1,1,Steve Scalise,R,71.5,Louisiana,192526.0,1,2018
1314,District 1,0,Tammy Savoie,D,16.4,Louisiana,44233.0,0,2018
1315,District 1,0,Lee Ann Dugas,D,6.9,Louisiana,18542.0,0,2018
1316,District 1,0,Jim Francis,D,3.2,Louisiana,8680.0,0,2018
1317,District 2,1,Cedric Richmond,D,55.2,Louisiana,158501.0,1,2012
1318,District 2,0,Gary Landrieu,D,25.0,Louisiana,71916.0,0,2012
1319,District 2,0,Dwayne Bailey,R,13.5,Louisiana,38801.0,0,2012
1320,District 2,0,Josue Larose,R,3.9,Louisiana,11345.0,0,2012
1321,District 2,1,Cedric Richmond,D,68.7,Louisiana,152201.0,1,2014
1322,District 2,0,Gary Landrieu,D,17.1,Louisiana,37805.0,0,2014
1323,District 2,1,Cedric Richmond,D,69.8,Louisiana,198289.0,1,2016
1324,District 2,0,Kip Holden,D,20.1,Louisiana,57125.0,0,2016
1325,District 2,0,Kenneth Cutno,D,10.2,Louisiana,28855.0,0,2016
1326,District 2,1,Cedric Richmond,D,80.6,Louisiana,190066.0,1,2018
1327,District 3,1,Charles Boustany Jr.,R,60.9,Louisiana,58820.0,1,2012
1328,District 3,0,Jeff Landry,R,39.1,Louisiana,37764.0,0,2012
1329,District 3,1,Charles Boustany,R,78.67,Louisiana,185867.0,1,2014
1330,District 3,0,Bryan Barrilleaux,R,9.34,Louisiana,22059.0,0,2014
1331,District 3,0,Clay Higgins,R,56.1,Louisiana,77671.0,1,2016
1332,District 3,0,Scott Angelle,R,43.9,Louisiana,60762.0,0,2016
1333,District 3,1,Clay Higgins,R,55.7,Louisiana,136871.0,1,2018
1334,District 3,0,"Mildred ""Mimi"" Methvin",D,17.8,Louisiana,43727.0,0,2018
1335,District 3,0,Josh Guillory,R,12.8,Louisiana,31387.0,0,2018
1336,District 3,0,Rob Anderson,D,5.5,Louisiana,13477.0,0,2018
1337,District 3,0,Larry Rader,D,3.9,Louisiana,9692.0,0,2018
1338,District 3,0,Verone Thomas,D,3.2,Louisiana,7814.0,0,2018
1339,District 4,1,John Fleming,R,75.3,Louisiana,187894.0,1,2012
1340,District 4,1,John Fleming,R,73.43,Louisiana,152683.0,1,2014
1341,District 4,0,Mike Johnson,R,65.2,Louisiana,87370.0,1,2016
1342,District 4,0,Marshall Jones,D,34.8,Louisiana,46579.0,0,2016
1343,District 4,1,Mike Johnson,R,64.2,Louisiana,139307.0,1,2018
1344,District 4,0,Ryan Trundle,D,33.6,Louisiana,72923.0,0,2018
1345,District 5,1,Rodney Alexander,R,77.8,Louisiana,202536.0,1,2012
1346,District 5,0,Ralph Abraham,R,64.2,Louisiana,134616.0,1,2014
1347,District 5,0,Jamie Mayo,D,35.8,Louisiana,75004.0,0,2014
1348,District 5,1,Ralph Abraham,R,81.6,Louisiana,208545.0,1,2016
1349,District 5,0,Billy Burkette,R,18.4,Louisiana,47117.0,0,2016
1350,District 5,1,Ralph Abraham,R,66.5,Louisiana,149010.0,1,2018
1351,District 5,0,Jessee Carlton Fleenor,D,30.0,Louisiana,67113.0,0,2018
1352,District 6,1,Bill Cassidy,R,79.4,Louisiana,243553.0,1,2012
1353,District 6,0,Garret Graves,R,62.4,Louisiana,139209.0,1,2014
1354,District 6,0,Edwin Edwards,D,37.6,Louisiana,83781.0,0,2014
1355,District 6,1,Garret Graves,R,62.7,Louisiana,207483.0,1,2016
1356,District 6,0,Richard Lieberman,D,14.9,Louisiana,49380.0,0,2016
1357,District 6,0,Robert Bell,R,10.1,Louisiana,33592.0,0,2016
1358,District 6,0,Jermaine Sampson,D,9.0,Louisiana,29822.0,0,2016
1359,District 6,1,Garret Graves,R,69.5,Louisiana,186502.0,1,2018
1360,District 6,0,Justin DeWitt,D,20.5,Louisiana,55078.0,0,2018
1361,District 6,0,Andie Saizan,D,8.1,Louisiana,21619.0,0,2018
1362,District 1,1,Chellie Pingree,D,62.1,Maine,236363.0,1,2012
1363,District 1,0,Jonathan Courtney,R,33.7,Maine,128440.0,0,2012
1364,District 1,1,Chellie Pingree,D,58.0,Maine,186674.0,1,2014
1365,District 1,0,Isaac James Misiuk,R,29.4,Maine,94751.0,0,2014
1366,District 1,1,Chellie Pingree,D,58.0,Maine,227546.0,1,2016
1367,District 1,0,Mark Holbrook,R,41.9,Maine,164569.0,0,2016
1368,District 1,1,Chellie Pingree,D,58.8,Maine,198853.0,1,2018
1369,District 1,0,Mark Holbrook,R,32.4,Maine,109714.0,0,2018
1370,District 2,1,Mike Michaud,D,55.7,Maine,191456.0,1,2012
1371,District 2,0,Kevin Raye,R,40.0,Maine,137542.0,0,2012
1372,District 2,0,Emily Cain,D,40.2,Maine,118568.0,0,2014
1373,District 2,0,Bruce Poliquin,R,45.2,Maine,133320.0,1,2014
1374,District 2,1,Bruce Poliquin,R,54.8,Maine,192878.0,1,2016
1375,District 2,0,Emily Ann Cain,D,45.2,Maine,159081.0,0,2016
1376,District 2,1,Bruce Poliquin,R,46.2,Maine,129216.0,0,2018
1377,District 2,0,Jared Golden,D,45.6,Maine,127690.0,0,2018
1378,District 1,1,Andy Harris,R,63.4,Maryland,214204.0,1,2012
1379,District 1,0,Wendy Rosen,D,27.5,Maryland,92812.0,0,2012
1380,District 1,0,John LaFerla (Write-in),D,4.4,Maryland,14858.0,0,2012
1381,District 1,1,Andy Harris,R,70.5,Maryland,176342.0,1,2014
1382,District 1,0,Bill Tilghman,D,29.5,Maryland,73843.0,0,2014
1383,District 1,1,Andy Harris,R,67.0,Maryland,242574.0,1,2016
1384,District 1,0,Joe Werner,D,28.6,Maryland,103622.0,0,2016
1385,District 1,1,Andrew Harris,R,60.5,Maryland,176595.0,1,2018
1386,District 1,0,Jesse Colvin,D,37.6,Maryland,109617.0,0,2018
1387,District 2,1,Dutch Ruppersberger,D,65.6,Maryland,194088.0,1,2012
1388,District 2,0,Nancy Jacobs,R,31.1,Maryland,92071.0,0,2012
1389,District 2,0,Ray Bly (Write-in),R,0.0,Maryland,22.0,0,2012
1390,District 2,1,C.A. Dutch Ruppersberger,D,61.3,Maryland,120412.0,1,2014
1391,District 2,0,David Banach,R,35.9,Maryland,70411.0,0,2014
1392,District 2,1,Dutch Ruppersberger,D,62.1,Maryland,192183.0,1,2016
1393,District 2,0,Pat McDonough,R,33.1,Maryland,102577.0,0,2016
1394,District 2,1,Dutch Ruppersberger,D,65.7,Maryland,156205.0,1,2018
1395,District 2,0,Liz Matory,R,31.0,Maryland,73711.0,0,2018
1396,District 3,1,John Sarbanes,D,66.8,Maryland,213747.0,1,2012
1397,District 3,0,Eric Delano Knowles,R,29.6,Maryland,94549.0,0,2012
1398,District 3,1,John Sarbanes,D,59.6,Maryland,128594.0,1,2014
1399,District 3,0,Charles Long,R,40.4,Maryland,87029.0,0,2014
1400,District 3,1,John Sarbanes,D,63.2,Maryland,214640.0,1,2016
1401,District 3,0,Mark Plaster,R,33.9,Maryland,115048.0,0,2016
1402,District 3,1,John Sarbanes,D,68.6,Maryland,185024.0,1,2018
1403,District 3,0,Charles Anthony,R,28.8,Maryland,77669.0,0,2018
1404,District 4,1,Donna Edwards,D,77.2,Maryland,240385.0,1,2012
1405,District 4,0,Faith Loudon,R,20.7,Maryland,64560.0,0,2012
1406,District 4,1,Donna Edwards,D,70.2,Maryland,134628.0,1,2014
1407,District 4,0,Nancy Hoyt,R,28.3,Maryland,54217.0,0,2014
1408,District 4,0,Anthony Brown,D,74.1,Maryland,237501.0,1,2016
1409,District 4,0,George McDermott,R,21.4,Maryland,68670.0,0,2016
1410,District 4,1,Anthony G. Brown,D,77.2,Maryland,186117.0,1,2018
1411,District 4,0,George McDermott,R,20.7,Maryland,49946.0,0,2018
1412,District 5,1,Steny Hoyer,D,69.4,Maryland,238618.0,1,2012
1413,District 5,0,Anthony O'Donnell,R,27.7,Maryland,95271.0,0,2012
1414,District 5,1,Steny Hoyer,D,64.0,Maryland,144725.0,1,2014
1415,District 5,0,Chris Chaffee,R,35.7,Maryland,80752.0,0,2014
1416,District 5,1,Steny Hoyer,D,67.4,Maryland,242989.0,1,2016
1417,District 5,0,Mark Arness,R,29.4,Maryland,105931.0,0,2016
1418,District 5,1,Steny Hoyer,D,69.7,Maryland,195809.0,1,2018
1419,District 5,0,William Devine III,R,27.7,Maryland,77758.0,0,2018
1420,District 6,0,John Delaney,D,58.8,Maryland,181921.0,1,2012
1421,District 6,1,Roscoe Bartlett,R,37.9,Maryland,117313.0,0,2012
1422,District 6,1,John Delaney,D,49.7,Maryland,94704.0,1,2014
1423,District 6,0,Dan Bongino,R,48.2,Maryland,91930.0,0,2014
1424,District 6,1,John Delaney,D,56.0,Maryland,185770.0,1,2016
1425,District 6,0,Amie Hoeber,R,40.1,Maryland,133081.0,0,2016
1426,District 6,0,David Trone,D,57.5,Maryland,140780.0,1,2018
1427,District 6,0,Amie Hoeber,R,39.4,Maryland,96401.0,0,2018
1428,District 7,1,Elijah Cummings,D,76.5,Maryland,247770.0,1,2012
1429,District 7,0,"Frank Mirabile, Jr.",R,20.8,Maryland,67405.0,0,2012
1430,District 7,0,Ty Busch (Write-in),D,0.0,Maryland,10.0,0,2012
1431,District 7,0,Charles Smith (Write-in),D,0.0,Maryland,28.0,0,2012
1432,District 7,1,Elijah Cummings,D,69.9,Maryland,144639.0,1,2014
1433,District 7,0,Corrogan Vaughn,R,27.0,Maryland,55860.0,0,2014
1434,District 7,1,Elijah Cummings,D,74.9,Maryland,238838.0,1,2016
1435,District 7,0,Corrogan Vaughn,R,21.8,Maryland,69556.0,0,2016
1436,District 7,1,Elijah Cummings,D,75.8,Maryland,184540.0,1,2018
1437,District 7,0,Richmond Davis,R,21.9,Maryland,53423.0,0,2018
1438,District 8,1,Chris Van Hollen,D,63.4,Maryland,217531.0,1,2012
1439,District 8,0,Ken Timmerman,R,32.9,Maryland,113033.0,0,2012
1440,District 8,1,Chris Van Hollen,D,60.2,Maryland,127260.0,1,2014
1441,District 8,0,Dave Wallace,R,39.6,Maryland,83711.0,0,2014
1442,District 8,0,Jamie Raskin,D,60.6,Maryland,220657.0,1,2016
1443,District 8,0,Dan Cox,R,34.2,Maryland,124651.0,0,2016
1444,District 8,1,Jamie Raskin,D,66.7,Maryland,189909.0,1,2018
1445,District 8,0,John Walsh,R,31.6,Maryland,90104.0,0,2018
1446,District 1,1,Richard Neal,D,77.8,Massachusetts,261936.0,1,2012
1447,District 1,1,Richard Neal,D,73.8,Massachusetts,167612.0,1,2014
1448,District 1,1,Richard Neal,D,73.3,Massachusetts,235803.0,1,2016
1449,District 2,1,Jim McGovern,D,75.6,Massachusetts,259257.0,1,2012
1450,District 2,1,Jim McGovern,D,71.9,Massachusetts,169640.0,1,2014
1451,District 2,1,Jim McGovern,D,98.2,Massachusetts,275487.0,1,2016
1452,District 2,1,Jim McGovern,D,67.3,Massachusetts,189131.0,1,2018
1453,District 2,0,Tracy Lovvorn,R,32.7,Massachusetts,91969.0,0,2018
1454,District 3,1,Niki Tsongas,D,63.3,Massachusetts,212119.0,1,2012
1455,District 3,0,Jon Golnik,R,32.6,Massachusetts,109372.0,0,2012
1456,District 3,1,Niki Tsongas,D,60.3,Massachusetts,139140.0,1,2014
1457,District 3,0,Ann Wofford,R,35.4,Massachusetts,81638.0,0,2014
1458,District 3,1,Niki Tsongas,D,68.7,Massachusetts,236713.0,1,2016
1459,District 3,0,Ann Wofford,R,31.2,Massachusetts,107519.0,0,2016
1460,District 3,0,Lori Trahan,D,61.9,Massachusetts,171303.0,1,2018
1461,District 3,0,Rick Green,R,33.5,Massachusetts,92744.0,0,2018
1462,District 4,0,Joseph Kennedy III,D,59.3,Massachusetts,221303.0,1,2012
1463,District 4,0,Sean Bielat,R,34.8,Massachusetts,129936.0,0,2012
1464,District 4,1,Joe Kennedy,D,72.1,Massachusetts,184158.0,1,2014
1465,District 4,1,Joseph Kennedy III,D,70.1,Massachusetts,265823.0,1,2016
1466,District 4,0,David Rosa,R,29.8,Massachusetts,113055.0,0,2016
1467,District 5,1,Ed Markey,D,70.7,Massachusetts,257490.0,1,2012
1468,District 5,0,Tom Tierney,R,22.8,Massachusetts,82944.0,0,2012
1469,District 5,1,Katherine Clark,D,71.0,Massachusetts,182100.0,1,2014
1470,District 5,1,Katherine Clark,D,98.6,Massachusetts,285606.0,1,2016
1471,District 5,1,Katherine Clark,D,76.0,Massachusetts,228521.0,1,2018
1472,District 5,0,John Hugo,R,24.0,Massachusetts,72353.0,0,2018
1473,District 6,1,John Tierney,D,46.4,Massachusetts,180942.0,1,2012
1474,District 6,0,Richard Tisei,R,45.3,Massachusetts,176612.0,0,2012
1475,District 6,0,Seth Moulton,D,53.6,Massachusetts,149638.0,1,2014
1476,District 6,0,Richard Tisei,R,40.2,Massachusetts,111989.0,0,2014
1477,District 6,1,Seth Moulton,D,98.4,Massachusetts,308923.0,1,2016
1478,District 6,1,Seth Moulton,D,65.2,Massachusetts,216282.0,1,2018
1479,District 6,0,Joseph Schneider,R,31.4,Massachusetts,104379.0,0,2018
1480,District 7,1,Michael Capuano,D,73.9,Massachusetts,210794.0,1,2012
1481,District 7,1,Mike Capuano,D,80.7,Massachusetts,142133.0,1,2014
1482,District 7,1,Michael Capuano,D,98.6,Massachusetts,253354.0,1,2016
1483,District 8,1,Stephen Lynch,D,71.0,Massachusetts,263999.0,1,2012
1484,District 8,0,Joe Selvaggi,R,22.1,Massachusetts,82242.0,0,2012
1485,District 8,1,Stephen Lynch,D,76.6,Massachusetts,200644.0,1,2014
1486,District 8,1,Stephen Lynch,D,72.4,Massachusetts,271019.0,1,2016
1487,District 8,0,William Burke,R,27.5,Massachusetts,102744.0,0,2016
1488,District 9,1,William Keating,D,55.1,Massachusetts,212754.0,1,2012
1489,District 9,0,Christopher Sheldon,R,30.2,Massachusetts,116531.0,0,2012
1490,District 9,1,Bill Keating,D,53.1,Massachusetts,140413.0,1,2014
