,district,is_incumbent,name,party,percent,state,votes,won,year
376,District 8,0.0,Philip Stiles Breck Jr.,R,34.7,California,68374.0,0,1976
377,District 8,1.0,Ron Dellums ,D,57.4,California,94824.0,1,1978
378,District 8,0.0,Charles V. Hughes,R,42.6,California,70481.0,0,1978
379,District 8,1.0,Ron Dellums ,D,55.5,California,108380.0,1,1980
380,District 8,0.0,Charles V. Hughes,R,39.2,California,76580.0,0,1980
381,District 8,1.0,Ron Dellums ,D,55.9,California,121537.0,1,1982
382,District 8,0.0,Claude B. Hutchinson Jr.,R,44.1,California,95694.0,0,1982
383,District 8,1.0,Ron Dellums ,D,60.3,California,144316.0,1,1984
384,District 8,0.0,Charles Connor,R,39.7,California,94907.0,0,1984
385,District 8,1.0,Ron Dellums ,D,60.0,California,121790.0,1,1986
386,District 8,0.0,Steven Eigenberg,R,37.9,California,76850.0,0,1986
387,District 8,1.0,Ron Dellums ,D,66.6,California,163221.0,1,1988
388,District 8,0.0,"John J. Cuddihy, Jr.",R,31.2,California,76531.0,0,1988
389,District 8,1.0,Ron Dellums ,D,61.3,California,119645.0,1,1990
390,District 8,0.0,Barbara Galewski,R,38.7,California,75544.0,0,1990
391,District 8,1.0,Nancy Pelosi ,D,82.5,California,191906.0,1,1992
392,District 8,0.0,Marc Wolin,R,11.0,California,25693.0,0,1992
393,District 8,1.0,Nancy Pelosi ,D,81.85,California,137642.0,1,1994
394,District 8,0.0,Elsa C. Cheung,R,18.15,California,30528.0,0,1994
395,District 8,1.0,Nancy Pelosi ,D,84.4,California,175216.0,1,1996
396,District 8,0.0,Justin Raimondo,R,12.4,California,25739.0,0,1996
397,District 8,0.0,Ed Murray ,R,0.0,California,22.0,0,1996
398,District 8,1.0,Nancy Pelosi ,D,85.83,California,148027.0,1,1998
399,District 8,0.0,David J. Martz,R,12.05,California,20781.0,0,1998
400,District 8,1.0,Nancy Pelosi ,D,84.5,California,181847.0,1,2000
401,District 8,0.0,Adam Sparks,R,11.7,California,25298.0,0,2000
402,District 8,1.0,Nancy Pelosi ,D,79.6,California,127684.0,1,2002
403,District 8,0.0,G. Michael German,R,12.6,California,20063.0,0,2002
404,District 8,1.0,Nancy Pelosi ,D,83.0,California,224017.0,1,2004
405,District 8,0.0,Jennifer Depalma,R,11.5,California,31074.0,0,2004
406,District 8,1.0,Nancy Pelosi ,D,80.4,California,148435.0,1,2006
407,District 8,0.0,Mike DeNunzio,R,10.8,California,19800.0,0,2006
408,District 8,1.0,Nancy Pelosi ,D,71.7,California,204996.0,1,2008
409,District 8,0.0,Dana Walsh,R,9.7,California,27614.0,0,2008
410,District 8,1.0,Nancy Pelosi ,D,80.0,California,167957.0,1,2010
411,District 8,0.0,John Dennis,R,15.0,California,31711.0,0,2010
412,District 8,,Paul Cook,R,57.0,California,103093.0,1,2012
413,District 8,,Gregg Imus,R,43.0,California,76551.0,0,2012
414,District 8,1.0,Paul Cook ,R,68.0,California,77480.0,1,2014
415,District 8,0.0,Bob Conaway,D,32.0,California,37056.0,0,2014
416,District 8,1.0,Paul Cook ,R,62.0,California,136972.0,1,2016
417,District 8,0.0,Rita Ramirez,D,38.0,California,83035.0,0,2016
418,District 22,,John J. Phillips,R,57.6,California,42765.0,1,1942
419,District 22,,N. E. West,D,42.4,California,31440.0,0,1942
420,District 22,1.0,John J. Phillips ,R,100.0,California,88537.0,1,1944
421,District 22,1.0,John J. Phillips ,R,62.1,California,59935.0,1,1946
422,District 22,0.0,Ray Adkinson,D,37.9,California,36649.0,0,1946
423,District 22,1.0,John J. Phillips ,R,100.0,California,115697.0,1,1948
424,District 22,1.0,John J. Phillips ,R,100.0,California,114497.0,1,1950
425,District 22,,Joseph F. Holt,R,60.5,California,85039.0,1,1952
426,District 22,,Dean E. McHenry,D,39.5,California,55534.0,0,1952
427,District 22,1.0,Joseph F. Holt ,R,58.2,California,65165.0,1,1954
428,District 22,0.0,"William M. ""Bill"" Costley",D,41.8,California,46875.0,0,1954
429,District 22,1.0,Joseph F. Holt ,R,59.8,California,97317.0,1,1956
430,District 22,0.0,Irving Glasband,D,40.2,California,65314.0,0,1956
431,District 22,1.0,Joseph F. Holt ,R,55.4,California,87785.0,1,1958
432,District 22,0.0,Irving Glasband,D,44.6,California,70777.0,0,1958
433,District 22,,James C. Corman,D,51.1,California,104919.0,1,1960
434,District 22,,Lemoine Blanchard,R,48.9,California,100321.0,0,1960
435,District 22,1.0,James C. Corman ,D,53.6,California,75294.0,1,1962
436,District 22,0.0,Charles S. Foote,R,46.4,California,65087.0,0,1962
437,District 22,1.0,James C. Corman ,D,50.5,California,94141.0,1,1964
438,District 22,0.0,Robert C. Cline,R,49.5,California,92133.0,0,1964
439,District 22,1.0,James C. Corman ,D,53.5,California,94420.0,1,1966
440,District 22,0.0,Robert C. Cline,R,46.5,California,82207.0,0,1966
441,District 22,1.0,James C. Corman ,D,56.9,California,102332.0,1,1968
442,District 22,0.0,Joe Holt,R,41.4,California,74433.0,0,1968
443,District 22,1.0,James C. Corman ,D,59.4,California,95256.0,1,1970
444,District 22,0.0,Tom Hayden,R,39.5,California,63297.0,0,1970
445,District 22,1.0,James C. Corman ,D,67.6,California,121352.0,1,1972
446,District 22,0.0,Bruce P. Wolfe,R,29.3,California,52664.0,0,1972
447,District 22,1.0,Carlos Moorhead ,R,55.8,California,78983.0,1,1974
448,District 22,0.0,Richard Hallin,D,44.2,California,62770.0,0,1974
449,District 22,1.0,Carlos Moorhead ,R,62.6,California,114769.0,1,1976
450,District 22,0.0,Robert S. Henry,D,37.4,California,68543.0,0,1976
451,District 22,1.0,Carlos Moorhead ,R,64.6,California,99502.0,1,1978
452,District 22,0.0,Robert S. Henry,D,35.4,California,54442.0,0,1978
453,District 22,1.0,Carlos Moorhead ,R,63.9,California,115241.0,1,1980
454,District 22,0.0,Pierce O'Donnell,D,31.9,California,57477.0,0,1980
455,District 22,1.0,Carlos Moorhead ,R,73.6,California,145831.0,1,1982
456,District 22,0.0,Harvey L. Goldhammer,D,23.5,California,46521.0,0,1982
457,District 22,1.0,Carlos Moorhead ,R,85.2,California,184981.0,1,1984
458,District 22,1.0,Carlos Moorhead ,R,73.8,California,141096.0,1,1986
459,District 22,0.0,John G. Simmons,D,23.0,California,44036.0,0,1986
460,District 22,1.0,Carlos Moorhead ,R,69.5,California,164699.0,1,1988
461,District 22,0.0,John G. Simmons,D,26.0,California,61555.0,0,1988
462,District 22,1.0,Carlos Moorhead ,R,60.0,California,108634.0,1,1990
463,District 22,0.0,David Bayer,D,34.1,California,61630.0,0,1990
464,District 22,,Michael Huffington,R,52.5,California,131242.0,1,1992
465,District 22,,Gloria Ochoa,D,34.9,California,87328.0,0,1992
466,District 22,,Andrea Seastrand,R,49.27,California,102987.0,1,1994
467,District 22,,Walter Capps,D,48.53,California,101424.0,0,1994
468,District 22,,Walter Capps,D,48.5,California,118299.0,1,1996
469,District 22,1.0,Andrea Seastrand ,R,44.3,California,107987.0,0,1996
470,District 22,1.0,Lois Capps ,D,55.09,California,111388.0,1,1998
471,District 22,0.0,Tom J. Bordonaro Jr.,R,42.99,California,86921.0,0,1998
472,District 22,1.0,Lois Capps ,D,53.2,California,135538.0,1,2000
473,District 22,0.0,Mike Stoker,R,44.4,California,113094.0,0,2000
474,District 22,,Bill Thomas,R,73.4,California,120473.0,1,2002
475,District 22,,Jaime A. Corvera,D,23.7,California,38988.0,0,2002
476,District 22,1.0,Bill Thomas ,R,100.0,California,209384.0,1,2004
477,District 22,,Kevin McCarthy,R,70.8,California,133278.0,1,2006
478,District 22,,Sharon M. Beery,D,29.2,California,55226.0,0,2006
479,District 22,1.0,Kevin McCarthy ,R,100.0,California,224549.0,1,2008
480,District 22,1.0,Kevin McCarthy ,R,98.8,California,173490.0,1,2010
481,District 22,1.0,Devin Nunes ,R,61.9,California,132386.0,1,2012
482,District 22,0.0,Otto Lee,D,38.1,California,81555.0,0,2012
483,District 22,1.0,Devin Nunes ,R,72.0,California,96053.0,1,2014
484,District 22,0.0,"Suzanna ""Sam"" Aguilera-Marrero",D,28.0,California,37289.0,0,2014
485,District 22,1.0,Devin Nunes ,R,67.6,California,158755.0,1,2016
486,District 22,0.0,Louie J. Campos,D,32.4,California,76211.0,0,2016
487,District 3,,John Bidwell,R,56.1,California,18255.0,1,1864
488,District 3,,Jack Temple,D,43.9,California,14273.0,0,1864
489,District 3,,James A. Johnson,D,50.6,California,14767.0,1,1866
490,District 3,,Chancellor Hartson,R,49.4,California,14394.0,0,1866
491,District 3,1.0,James A. Johnson ,D,50.4,California,15792.0,1,1868
492,District 3,0.0,Chancellor Hartson,R,49.6,California,15528.0,0,1868
493,District 3,,John M. Coghlan,R,51.7,California,18503.0,1,1870
494,District 3,,George Pearce,D,48.3,California,17309.0,0,1870
495,District 3,,John K. Luttrell,D,51.7,California,14032.0,1,1872
496,District 3,1.0,John M. Coghlan ,R,48.3,California,13105.0,0,1872
497,District 3,1.0,John K. Luttrell ,D,55.1,California,18468.0,1,1874
498,District 3,0.0,C. B. Denio,R,24.7,California,8284.0,0,1874
499,District 3,1.0,John K. Luttrell ,D,51.1,California,19846.0,1,1876
500,District 3,0.0,Joseph McKenna,R,48.9,California,18990.0,0,1876
501,District 3,,Campbell Polson Berry,D,50.2,California,20019.0,1,1878
502,District 3,,Joseph McKenna,R,49.6,California,19800.0,0,1878
503,District 3,1.0,Campbell Polson Berry ,D,51.1,California,21743.0,1,1880
504,District 3,0.0,George A. Knight,R,48.2,California,20494.0,0,1880
505,District 3,,Barclay Henley,D,51.3,California,21807.0,1,1882
506,District 3,,John J. DeHaven,R,45.8,California,19473.0,0,1882
507,District 3,,Joseph McKenna,R,55.8,California,17435.0,1,1884
508,District 3,1.0,John R. Glascock ,D,42.3,California,13197.0,0,1884
509,District 3,1.0,Joseph McKenna ,R,53.0,California,15801.0,1,1886
510,District 3,0.0,Henry C. McPike,D,44.5,California,13277.0,0,1886
511,District 3,1.0,Joseph McKenna ,R,56.0,California,19912.0,1,1888
512,District 3,0.0,Ben Morgan,D,41.2,California,14633.0,0,1888
513,District 3,1.0,Joseph McKenna ,R,55.4,California,20834.0,1,1890
514,District 3,0.0,John P. Irish,D,42.5,California,15997.0,0,1890
515,District 3,,Samuel G. Hilborn,R,43.2,California,13163.0,1,1892
516,District 3,,Warren B. English,D,43.1,California,13138.0,0,1892
517,District 3,,Samuel G. Hilborn,R,45.5,California,15795.0,1,1894
518,District 3,1.0,Warren B. English ,D,37.8,California,13103.0,0,1894
519,District 3,1.0,Samuel Hilborn ,R,54.0,California,19778.0,1,1896
520,District 3,0.0,Warren B. English,D,44.0,California,16119.0,0,1896
521,District 3,,Victor H. Metcalf,R,57.3,California,20592.0,1,1898
522,District 3,,John A. Jones,D,39.1,California,14051.0,0,1898
523,District 3,1.0,Victor H. Metcalf ,R,58.9,California,22109.0,1,1900
524,District 3,0.0,Frank Freeman,D,38.4,California,14408.0,0,1900
525,District 3,1.0,Victor H. Metcalf ,R,66.2,California,20532.0,1,1902
526,District 3,0.0,Calvin B. White,D,27.7,California,8574.0,0,1902
527,District 3,1.0,Joseph R. Knowland ,R,68.6,California,24637.0,1,1904
528,District 3,0.0,Henry C. McPike,D,20.1,California,7210.0,0,1904
529,District 3,1.0,Joseph R. Knowland ,R,60.0,California,21510.0,1,1906
530,District 3,0.0,Hugh W. Brunk,D,21.5,California,7716.0,0,1906
531,District 3,1.0,Joseph R. Knowland ,R,64.1,California,27857.0,1,1908
532,District 3,0.0,George Peckham,D,22.8,California,9889.0,0,1908
533,District 3,1.0,Joseph R. Knowland ,R,81.9,California,34291.0,1,1910
534,District 3,,Charles F. Curry,R,58.8,California,31060.0,1,1912
535,District 3,,Gilbert M. Ross,D,28.8,California,15197.0,0,1912
536,District 3,1.0,Charles F. Curry ,R,85.0,California,66034.0,1,1914
537,District 3,1.0,Charles F. Curry ,R,66.7,California,48193.0,1,1916
538,District 3,0.0,O. W. Kennedy,D,23.4,California,16900.0,0,1916
539,District 3,1.0,Charles F. Curry ,R,91.6,California,51690.0,1,1918
540,District 3,1.0,John E. Moss ,D,100.0,California,200439.0,1,1960
541,District 34,,Richard T. Hanna,D,55.9,California,90758.0,1,1962
542,District 34,,Robert A. Geier,R,44.1,California,71478.0,0,1962
543,District 34,1.0,Richard T. Hanna ,D,58.3,California,137588.0,1,1964
544,District 34,0.0,Robert A. Geier,R,41.7,California,98606.0,0,1964
545,District 34,1.0,Richard T. Hanna ,D,55.8,California,127976.0,1,1966
546,District 34,0.0,Frank LaMagna,R,44.2,California,101410.0,0,1966
547,District 34,1.0,Richard T. Hanna ,D,50.9,California,105880.0,1,1968
548,District 34,0.0,Bill J. Teague,R,49.1,California,102333.0,0,1968
549,District 34,1.0,Richard T. Hanna ,D,54.5,California,101664.0,1,1970
550,District 34,0.0,Bill J. Teague,R,44.0,California,82167.0,0,1970
551,District 34,1.0,Richard T. Hanna ,D,67.2,California,113841.0,1,1972
552,District 34,0.0,John D. Ratterree,R,28.9,California,48916.0,0,1972
553,District 34,1.0,Mark W. Hannaford ,D,49.8,California,78345.0,1,1974
554,District 34,0.0,Bill Bond,R,46.3,California,72967.0,0,1974
555,District 34,1.0,Mark W. Hannaford ,D,50.7,California,100988.0,1,1976
556,District 34,0.0,Dan Lungren,R,49.3,California,98147.0,0,1976
557,District 34,,Dan Lungren,R,53.7,California,90554.0,1,1978
558,District 34,1.0,Mark W. Hannaford ,D,43.7,California,73608.0,0,1978
559,District 34,1.0,Dan Lungren ,R,71.8,California,138024.0,1,1980
560,District 34,0.0,Simone,D,24.1,California,46351.0,0,1980
561,District 34,,Esteban Torres,D,57.2,California,68316.0,1,1982
562,District 34,,Paul R. Jackson,R,42.8,California,51026.0,0,1982
563,District 34,1.0,Esteban Torres ,D,59.8,California,87060.0,1,1984
564,District 34,0.0,Paul R. Jackson,R,40.2,California,58467.0,0,1984
565,District 34,1.0,Esteban Torres ,D,60.3,California,66404.0,1,1986
566,District 34,0.0,Charles M. House,R,39.7,California,43659.0,0,1986
567,District 34,1.0,Esteban Torres ,D,63.2,California,92087.0,1,1988
568,District 34,0.0,Charles M. House,R,35.0,California,50954.0,0,1988
569,District 34,1.0,Esteban Torres ,D,60.7,California,55646.0,1,1990
570,District 34,0.0,John C. Eastman,R,39.3,California,36024.0,0,1990
571,District 34,1.0,Esteban Torres ,D,61.3,California,91738.0,1,1992
572,District 34,0.0,J. Jay Hernandez,R,34.0,California,50907.0,0,1992
573,District 34,1.0,Esteban Torres ,D,61.67,California,72439.0,1,1994
574,District 34,0.0,Albert J. Nunez,R,34.11,California,40068.0,0,1994
575,District 34,1.0,Esteban Torres ,D,68.5,California,94730.0,1,1996
576,District 34,0.0,David Nunez,R,26.7,California,36852.0,0,1996
577,District 34,,Grace Napolitano,D,67.63,California,76471.0,1,1998
578,District 34,,Ed Perez,R,28.58,California,32321.0,0,1998
579,District 34,1.0,Grace Napolitano ,D,71.3,California,105980.0,1,2000
580,District 34,0.0,Robert Arthur Canales,R,22.5,California,33445.0,0,2000
581,District 34,0.0,John W. Brantuk ,R,0.0,California,36.0,0,2000
582,District 34,1.0,Lucille Roybal-Allard ,D,74.1,California,46734.0,1,2002
583,District 34,0.0,Wayne Miller,R,25.9,California,17090.0,0,2002
584,District 34,1.0,Lucille Roybal-Allard ,D,74.5,California,82282.0,1,2004
585,District 34,0.0,Wayne Miller,R,25.5,California,28175.0,0,2004
586,District 34,1.0,Lucille Roybal-Allard ,D,76.8,California,57459.0,1,2006
587,District 34,0.0,Wayne Miller,R,23.2,California,17359.0,0,2006
588,District 34,1.0,Lucille Roybal-Allard ,D,77.09,California,98503.0,1,2008
589,District 34,0.0,Christopher Balding,R,22.91,California,29266.0,0,2008
590,District 34,1.0,Lucille Roybal-Allard ,D,77.23,California,69382.0,1,2010
591,District 34,0.0,Wayne Miller,R,22.77,California,20457.0,0,2010
592,District 34,1.0,Xavier Becerra ,D,85.6,California,120367.0,1,2012
593,District 34,0.0,Stephen C. Smith,R,14.4,California,20223.0,0,2012
594,District 34,1.0,Xavier Becerra ,D,73.0,California,44697.0,1,2014
595,District 34,0.0,Adrienne Nicole Edwards,D,27.0,California,16924.0,0,2014
596,District 34,1.0,Xavier Becerra ,D,77.0,California,122842.0,1,2016
597,District 34,0.0,Adrienne Nicole Edwards,D,23.0,California,36314.0,0,2016
598,District 34,,Jimmy Gomez,D,60.1,California,19761.0,1,2017
599,District 34,,Robert Lee Ahn,D,39.9,California,13108.0,0,2017
600,District 10,,Clarkson Nott Potter,D,57.1,New York,14249.0,1,1870
601,District 10,,James Westervelt,R,42.9,New York,10685.0,0,1870
602,District 10,,Edolphus Towns,D,91.3,New York,99889.0,1,1996
603,District 10,,Amelia Smith-Parker,R,7.9,New York,8660.0,0,1996
604,District 10,,Edolphus Towns,D,92.3,New York,83528.0,1,1998
605,District 10,,Ernestine M. Brown,R,6.2,New York,5577.0,0,1998
606,District 10,,Edolphus Towns,D,90.2,New York,120700.0,1,2000
607,District 10,,Ernestine M. Brown,R,5.1,New York,6852.0,0,2000
608,District 10,,Edolphus Towns,D,97.8,New York,73859.0,1,2002
609,District 10,,Edolphus Towns,D,91.5,New York,136113.0,1,2004
610,District 10,,Harvey R. Clarke,R,7.5,New York,11099.0,0,2004
611,District 10,,Edolphus Towns,D,92.2,New York,72171.0,1,2006
612,District 10,,Jonathan H. Anderson,R,6.0,New York,4666.0,0,2006
613,District 10,,Edolphus Towns,D,92.2,New York,72171.0,1,2008
614,District 10,,Jonathan H. Anderson,R,6.0,New York,4666.0,0,2008
615,District 10,,Jerrold Nadler,D,87.6,New York,89080.0,1,2014
616,District 10,,Jerrold Nadler,D,89.6,New York,25527.0,1,2016
617,District 10,,Oliver Rosenberg,D,10.4,New York,2949.0,0,2016
618,District 10,,Jerrold Nadler,D,77.5,New York,170286.0,1,2016
619,District 10,,Philip Rosenthal,R,22.5,New York,49530.0,0,2016
620,District 3,,Walter B. Jones,R,90.7,North Carolina,131448.0,1,2002
621,District 3,,Walter B. Jones,R,70.7,North Carolina,171863.0,1,2004
622,District 3,,Roger A. Eaton,D,29.3,North Carolina,71227.0,0,2004
623,District 3,,Walter B. Jones,R,68.64,North Carolina,99519.0,1,2006
624,District 3,,Craig Weber,D,31.36,North Carolina,45458.0,0,2006
625,District 3,,Walter B. Jones,R,65.9,North Carolina,201686.0,1,2008
626,District 3,,Craig Weber,D,34.1,North Carolina,104364.0,0,2008
627,District 3,,Walter B. Jones,R,71.86,North Carolina,143225.0,1,2010
628,District 3,,Johnny G. Rouse,D,25.75,North Carolina,51317.0,0,2010
629,District 3,,Walter B. Jones,R,63.11,North Carolina,195571.0,1,2012
630,District 3,,Erik Anderson,D,36.89,North Carolina,114314.0,0,2012
631,District 3,,Walter B. Jones,R,67.81,North Carolina,139415.0,1,2014
632,District 3,,Marshall Adame,D,32.19,North Carolina,66182.0,0,2014
633,District 3,,Walter B. Jones,R,67.2,North Carolina,217531.0,1,2016
634,District 3,,Ernest T. Reeves,D,32.8,North Carolina,106170.0,0,2016
635,District 1,,John Olver,D,67.56,Massachusetts,137841.0,1,2002
636,District 1,,Matthew Kinnaman,R,32.4,Massachusetts,66061.0,0,2002
637,District 1,,John Olver,D,99.02,Massachusetts,229465.0,1,2004
638,District 1,,John Olver,D,76.0,Massachusetts,158035.0,1,2006
639,District 1,,John Olver,D,,Massachusetts,,0,2008
640,District 1,,Robert Feuer,D,,Massachusetts,,0,2008
641,District 1,,Nathan Bech,R,,Massachusetts,,0,2008
642,District 3,,John Shadegg,R,67.32,Arizona,104847.0,1,2002
643,District 3,,Charles Hill,D,30.29,Arizona,47173.0,0,2002
644,District 3,,John Shadegg,R,80.1,Arizona,181012.0,1,2004
645,District 3,,John Shadegg,R,59.27,Arizona,112519.0,1,2006
646,District 3,,Herb Paine,D,38.23,Arizona,72586.0,0,2006
647,District 3,,John Shadegg,R,54.08,Arizona,148800.0,1,2008
648,District 3,,Bob Lord,D,42.07,Arizona,115759.0,0,2008
649,District 3,,Ben Quayle,R,52.24,Arizona,108689.0,1,2010
650,District 3,,Jon Hulburd,D,41.14,Arizona,85610.0,0,2010
651,District 3,,Raul M. Grijalva,D,58.37,Arizona,98468.0,1,2012
652,District 3,,Gabriela Saucedo Mercer,R,37.15,Arizona,62663.0,0,2012
653,District 3,,Raul M. Grijalva,D,55.7,Arizona,58192.0,1,2014
654,District 3,,Gabriela Saucedo Mercer,R,44.2,Arizona,46185.0,0,2014
655,District 3,,Raul M. Grijalva,D,100.0,Arizona,148973.0,1,2016
656,District 4,,Ed Pastor,D,67.38,Arizona,44517.0,1,2002
657,District 4,,Jonathan Barnert,R,27.82,Arizona,18381.0,0,2002
658,District 4,,Ed Pastor,D,70.12,Arizona,77150.0,1,2004
659,District 4,,Don Karg,R,25.66,Arizona,28238.0,0,2004
660,District 4,,Ed Pastor,D,72.52,Arizona,56464.0,1,2006
661,District 4,,Don Karg,R,23.92,Arizona,18627.0,0,2006
662,District 4,,Ed Pastor,D,72.11,Arizona,89721.0,1,2008
663,District 4,,Don Karg,R,21.25,Arizona,26435.0,0,2008
664,District 4,,Ed Pastor,D,66.94,Arizona,61524.0,1,2010
665,District 4,,Janet Contreras,R,27.53,Arizona,25300.0,0,2010
666,District 4,,Paul Gosar,R,66.83,Arizona,162907.0,1,2012
667,District 4,,Johnnie Robinson,D,28.37,Arizona,69154.0,0,2012
668,District 4,,Paul Gosar,R,70.0,Arizona,122560.0,1,2014
669,District 4,,Mikel Weisser,D,25.8,Arizona,45179.0,0,2014
670,District 4,,Paul Gosar,R,71.5,Arizona,203487.0,1,2016
671,District 4,,Mikel Weisser,D,28.5,Arizona,81296.0,0,2016
672,District 36,1.0,Bob Wilson ,R,61.8,California,91626.0,1,1962
673,District 36,0.0,William C. Godfrey,D,38.2,California,56637.0,0,1962
674,District 36,1.0,Bob Wilson ,R,59.1,California,105346.0,1,1964
