request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,#_of_Records,Total_$
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142614&c-t-p=3,c-t-id,142614,"LEWIS, MARCUS",c-t-eid,17660268,"LEWIS, MARCUS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15112,"US HOUSE DISTRICT IL 002",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142615&c-t-p=3,c-t-id,142615,"MONAGHAN, JOHN H",c-t-eid,17660270,"MONAGHAN, JOHN H",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15117,"US HOUSE DISTRICT IL 007",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142616&c-t-p=3,c-t-id,142616,"CANFIELD, ROBERT (BOB)",c-t-eid,17660271,"CANFIELD, ROBERT (BOB)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,212,"REPUBLICAN WRITEIN",c-t-p,3,Third-Party,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15118,"US HOUSE DISTRICT IL 008",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142617&c-t-p=3,c-t-id,142617,"HARRIS, DIANE M",c-t-eid,17660273,"HARRIS, DIANE M",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,212,"REPUBLICAN WRITEIN",c-t-p,3,Third-Party,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15121,"US HOUSE DISTRICT IL 011",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142618&c-t-p=2,c-t-id,142618,"METZGER, FRANK L",c-t-eid,17660274,"METZGER, FRANK L",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IL,IL,y,2012,2012,c-r-t,1,Standard,c-r-osid,15123,"US HOUSE DISTRICT IL 013",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142619&c-t-p=2,c-t-id,142619,"WENGER, DAVE",c-t-eid,17660275,"WENGER, DAVE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15129,"US HOUSE DISTRICT IN 001",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142620&c-t-p=1,c-t-id,142620,"MORRISON, DAN",c-t-eid,13808017,"MORRISON, DAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15130,"US HOUSE DISTRICT IN 002",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142621&c-t-p=3,c-t-id,142621,"LUNCE JR, KENNETH R",c-t-eid,17660277,"LUNCE JR, KENNETH R",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15130,"US HOUSE DISTRICT IN 002",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142622&c-t-p=1,c-t-id,142622,"ROBERSON, JOHN FORREST",c-t-eid,17660279,"ROBERSON, JOHN FORREST",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15131,"US HOUSE DISTRICT IN 003",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142623&c-t-p=1,c-t-id,142623,"SOWARDS, DAVID",c-t-eid,17660280,"SOWARDS, DAVID",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15131,"US HOUSE DISTRICT IN 003",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142624&c-t-p=3,c-t-id,142624,"GELHAUSEN, BENJAMIN J",c-t-eid,17660281,"GELHAUSEN, BENJAMIN J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15132,"US HOUSE DISTRICT IN 004",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142625&c-t-p=2,c-t-id,142625,"MOUNT, MATTHEW",c-t-eid,17660282,"MOUNT, MATTHEW",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15133,"US HOUSE DISTRICT IN 005",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142626&c-t-p=2,c-t-id,142626,"SALIN, WILLIAM (BILL)",c-t-eid,17660284,"SALIN, WILLIAM (BILL)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15133,"US HOUSE DISTRICT IN 005",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142627&c-t-p=1,c-t-id,142627,"HEITZMAN, SUSAN HALL",c-t-eid,17660285,"HEITZMAN, SUSAN HALL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15134,"US HOUSE DISTRICT IN 006",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142628&c-t-p=2,c-t-id,142628,"SIZEMORE, JOE",c-t-eid,17660286,"SIZEMORE, JOE",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15134,"US HOUSE DISTRICT IN 006",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142629&c-t-p=2,c-t-id,142629,"SMITH II, ALLEN K",c-t-eid,17660288,"SMITH II, ALLEN K",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15134,"US HOUSE DISTRICT IN 006",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142630&c-t-p=2,c-t-id,142630,"VAN WYE SR, JOSEPH S (JOE)",c-t-eid,17660289,"VAN WYE SR, JOSEPH S (JOE)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15134,"US HOUSE DISTRICT IN 006",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142631&c-t-p=1,c-t-id,142631,"KERN, BOB (CITIZEN)",c-t-eid,17660291,"KERN, BOB (CITIZEN)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15135,"US HOUSE DISTRICT IN 007",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142632&c-t-p=1,c-t-id,142632,"WILCOX, WOODROW",c-t-eid,6209735,"WILCOX, WOODROW",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15135,"US HOUSE DISTRICT IN 007",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142633&c-t-p=1,c-t-id,142633,"BARNETT, THOMAS",c-t-eid,17660293,"BARNETT, THOMAS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15136,"US HOUSE DISTRICT IN 008",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142634&c-t-p=1,c-t-id,142634,"BRYK, WILLIAM",c-t-eid,17407885,"BRYK, WILLIAM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15136,"US HOUSE DISTRICT IN 008",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142635&c-t-p=3,c-t-id,142635,"GADAU, BART",c-t-eid,17660295,"GADAU, BART",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15136,"US HOUSE DISTRICT IN 008",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142636&c-t-p=1,c-t-id,142636,"MILLER, JOHN GRIFFIN",c-t-eid,17660297,"MILLER, JOHN GRIFFIN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15137,"US HOUSE DISTRICT IN 009",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142637&c-t-p=1,c-t-id,142637,"TILFORD, JOHN W",c-t-eid,17660298,"TILFORD, JOHN W",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IN,IN,y,2012,2012,c-r-t,1,Standard,c-r-osid,15137,"US HOUSE DISTRICT IN 009",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142638&c-t-p=1,c-t-id,142638,"BARNHART, SCOTT JAMES",c-t-eid,13000467,"BARNHART, SCOTT JAMES",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2012,2012,c-r-t,1,Standard,c-r-osid,15139,"US HOUSE DISTRICT KS 002",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142639&c-t-p=1,c-t-id,142639,"FREEMAN, ESAU A",c-t-eid,17660299,"FREEMAN, ESAU A",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2012,2012,c-r-t,1,Standard,c-r-osid,15141,"US HOUSE DISTRICT KS 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142640&c-t-p=3,c-t-id,142640,"JEFFERSON, THOMAS",c-t-eid,17660301,"JEFFERSON, THOMAS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,KS,KS,y,2012,2012,c-r-t,1,Standard,c-r-osid,15141,"US HOUSE DISTRICT KS 004",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142641&c-t-p=1,c-t-id,142641,"BUCKMASTER, JAMES",c-t-eid,9210007,"BUCKMASTER, JAMES",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15142,"US HOUSE DISTRICT KY 001",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142642&c-t-p=1,c-t-id,142642,"WILLIAMS, DAVID LYNN",c-t-eid,6485088,"WILLIAMS, DAVID LYNN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15143,"US HOUSE DISTRICT KY 002",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142643&c-t-p=3,c-t-id,142643,"DEVORE JR, ROBERT L (BOB)",c-t-eid,6668132,"DEVORE JR, ROBERT L (BOB)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15144,"US HOUSE DISTRICT KY 003",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142644&c-t-p=1,c-t-id,142644,"FRANK, GREG",c-t-eid,17660306,"FRANK, GREG",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15145,"US HOUSE DISTRICT KY 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142645&c-t-p=2,c-t-id,142645,"WURTZ, TOM",c-t-eid,17660307,"WURTZ, TOM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15145,"US HOUSE DISTRICT KY 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142646&c-t-p=2,c-t-id,142646,"CAREY, MARCUS",c-t-eid,13009785,"CAREY, MARCUS",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15145,"US HOUSE DISTRICT KY 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142647&c-t-p=3,c-t-id,142647,"LEWIS, DAVID",c-t-eid,17660310,"LEWIS, DAVID",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15145,"US HOUSE DISTRICT KY 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142648&c-t-p=1,c-t-id,142648,"ACKERMAN, MICHAEL",c-t-eid,17660311,"ACKERMAN, MICHAEL",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15146,"US HOUSE DISTRICT KY 005",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142649&c-t-p=2,c-t-id,142649,"KELLY II, PATRICK J",c-t-eid,17660312,"KELLY II, PATRICK J",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15147,"US HOUSE DISTRICT KY 006",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142650&c-t-p=3,c-t-id,142650,"VANCE, RANDOLPH S",c-t-eid,17660313,"VANCE, RANDOLPH S",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,62,INDEPENDENT,c-t-p,3,Third-Party,s,KY,KY,y,2012,2012,c-r-t,1,Standard,c-r-osid,15147,"US HOUSE DISTRICT KY 006",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142651&c-t-p=3,c-t-id,142651,"TURKNETT, DAVID (TURK)",c-t-eid,17660315,"TURKNETT, DAVID (TURK)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,179,"NO PARTY AFFILIATION",c-t-p,3,Third-Party,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15148,"US HOUSE DISTRICT LA 001",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142652&c-t-p=2,c-t-id,142652,"BARRILLEAUX, BRYAN",c-t-eid,8717059,"BARRILLEAUX, BRYAN",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15150,"US HOUSE DISTRICT LA 003",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142653&c-t-p=3,c-t-id,142653,"STARK, (JIM)",c-t-eid,17660317,"STARK, (JIM)",c-t-ftsts,"Lost-Top Two Primary","Lost-Top Two Primary",c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15150,"US HOUSE DISTRICT LA 003",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142654&c-t-p=3,c-t-id,142654,"LORD, RANDALL",c-t-eid,17660318,"LORD, RANDALL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15151,"US HOUSE DISTRICT LA 004",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142655&c-t-p=3,c-t-id,142655,"GRANT, CLAY STEVEN",c-t-eid,17660319,"GRANT, CLAY STEVEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,LA,LA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15152,"US HOUSE DISTRICT LA 005",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142656&c-t-p=1,c-t-id,142656,"FEEGBEH, WILLIAM",c-t-eid,6508205,"FEEGBEH, WILLIAM",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2012,2012,c-r-t,1,Standard,c-r-osid,15155,"US HOUSE DISTRICT MA 002",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142657&c-t-p=3,c-t-id,142657,"CALPINO, MICHAEL",c-t-eid,17660321,"CALPINO, MICHAEL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15163,"US HOUSE DISTRICT MD 001",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142658&c-t-p=3,c-t-id,142658,"DRYDEN RAE, DOUGLAS",c-t-eid,17660323,"DRYDEN RAE, DOUGLAS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,177,WRITEIN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15163,"US HOUSE DISTRICT MD 001",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142659&c-t-p=2,c-t-id,142659,"DEGEN, VLAD",c-t-eid,17660324,"DEGEN, VLAD",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15164,"US HOUSE DISTRICT MD 002",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142660&c-t-p=2,c-t-id,142660,"ORTON, HOWARD H",c-t-eid,17660325,"ORTON, HOWARD H",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15164,"US HOUSE DISTRICT MD 002",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142661&c-t-p=3,c-t-id,142661,"DYMOWSKI, LEO WAYNE",c-t-eid,17660326,"DYMOWSKI, LEO WAYNE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15164,"US HOUSE DISTRICT MD 002",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142662&c-t-p=2,c-t-id,142662,"PHELPS, DRAPER S",c-t-eid,17660328,"PHELPS, DRAPER S",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15165,"US HOUSE DISTRICT MD 003",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142663&c-t-p=3,c-t-id,142663,"DRGOS JR, PAUL WILLIAM",c-t-eid,17660329,"DRGOS JR, PAUL WILLIAM",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15165,"US HOUSE DISTRICT MD 003",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142664&c-t-p=1,c-t-id,142664,"GARNER, IAN",c-t-eid,17660330,"GARNER, IAN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15166,"US HOUSE DISTRICT MD 004",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142665&c-t-p=2,c-t-id,142665,"GEARHART, RANDY",c-t-eid,17660332,"GEARHART, RANDY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15166,"US HOUSE DISTRICT MD 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142666&c-t-p=2,c-t-id,142666,"SHEPHERD, CHARLES",c-t-eid,17660333,"SHEPHERD, CHARLES",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15166,"US HOUSE DISTRICT MD 004",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142667&c-t-p=3,c-t-id,142667,"SOFFEN, SCOTT",c-t-eid,17660334,"SOFFEN, SCOTT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,73,LIBERTARIAN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15166,"US HOUSE DISTRICT MD 004",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142668&c-t-p=3,c-t-id,142668,"AUERBACH, BOB",c-t-eid,17660336,"AUERBACH, BOB",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,51,GREEN,c-t-p,3,Third-Party,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15167,"US HOUSE DISTRICT MD 005",c-t-ico,C,Challenger,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142669&c-t-p=2,c-t-id,142669,"HILL, DAVID",c-t-eid,17660337,"HILL, DAVID",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15167,"US HOUSE DISTRICT MD 005",c-t-ico,O,Open,0,0.00
dt=1&f-fc=1&c-exi=1&c-r-ot=L&c-t-id=142670&c-t-p=2,c-t-id,142670,"MORTON, GLENN",c-t-eid,17660338,"MORTON, GLENN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MD,MD,y,2012,2012,c-r-t,1,Standard,c-r-osid,15167,"US HOUSE DISTRICT MD 005",c-t-ico,O,Open,0,0.00
